EAN;Curva;Produto;Concorrente;Preço concorrente;Nosso preço;Ganhador;Melhor preço;Classificação;Preço Drogaven;Preço Drogal;Preço DrogaRaia
7891010256883;C;ANTISSEPTICO LISTERINE PROFISSIONAL GENGIVA EXPERT 250ML;Drogal;33.29;39.55;Drogal;33.29;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > ANTISSEPTICO BUCAL;36.25;33.29;0
7891010256920;D;ANTISSEPTICO LISTERINE PROFISSIONAL GENGIVA EXPERT 500ML;Drogal;48.85;60.24;Drogal;48.85;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > ANTISSEPTICO BUCAL;53.89;48.85;0
7702018037803;C;APARELHO DE BARBEAR GILETTE MACH 3 SENSITIVE C/ 1 UN;Drogal;21.09;25.64;Drogal;21.09;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;29.3;21.09;0
7702018001071;C;APARELHO DE BARBEAR GILETTE MACH 3 TRADICIONAL C/ 1 UN;Drogal;21.99;26.63;Drogal;21.99;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;28.32;21.99;32.9
7500435154437;B;APARELHO DE BARBEAR GILETTE PRESTOB 2 ULTRAGRIP MOV C/2 MAS;Drogaven;8.32;7.76;DROGACENTRO;7.76;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;8.32;0;0
7500435154772;B;APARELHO DE BARBEAR GILETTE PRESTOBARBA 3 CHAMPIONS MASC C/1;Drogaven;7.05;6.88;DROGACENTRO;6.88;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;7.05;0;0
7702018983872;B;APARELHO DE BARBEAR GILETTE PRESTOBARBA 3 COOL C/2;Drogaven;19.59;21.28;Drogaven;19.59;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;19.59;0;0
7501001109660;B;APARELHO DE BARBEAR GILETTE PRESTOBARBA 3 FEMININO L4P3 ;Drogaven;29.39;36.58;Drogaven;29.39;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;29.39;0;0
7702018874729;B;APARELHO DE BARBEAR GILETTE PRESTOBARBA 3 MASCULINO C/2;Drogaven;19.59;21.73;Drogaven;19.59;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;19.59;0;0
7501001109653;C;APARELHO DE BARBEAR GILETTE PRESTOBARBA 3 MASCULINO L4P3;Drogaven;27.92;32.27;Drogaven;27.92;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;27.92;0;0
7500435011297;B;APARELHO DE BARBEAR GILETTE PRESTOBARBA 3 ULTRAGRIP C/2;Drogaven;14.69;16.66;Drogaven;14.69;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;14.69;0;0
7891051026773;B;APARELHO DE BARBEAR GILETTE PRESTOBARBA TRADICIONAL MASC C/2;Drogaven;6.45;6.51;Drogaven;6.45;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;6.45;0;0
7500435157476;C;APARELHO DE BARBEAR GILETTE PRESTOBARBA ULTRAGRIP FEM C/2;Drogaven;8.26;8.85;Drogaven;8.26;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;8.26;0;0
7500435172578;B;APARELHO DE BARBEAR GILETTE VENUS SIMPLY SENSITIVE C/2;Drogal;16.05;20.31;Drogal;16.05;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;0;16.05;0
7702018072392;B;APARELHO DE BARBEAR GILETTE VENUS SIMPLY TRADICIONAL C/2;Drogal;16.05;20.27;Drogal;16.05;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;17.34;16.05;0
7500435141536;C;APARELHO MACH 3 C/ 1 UN GILLETTE AQUA GRIP;Drogal;29.99;22.76;DROGACENTRO;22.76;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > APARELHO/CARGA/LAMINA/NAVALHA;0;29.99;0
7898632470116;C;ARGILA BRANCA LABOTRAT 100G;Drogaven;8.7;7.02;DROGACENTRO;7.02;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > ARGILA;8.7;0;0
7898632470086;C;ARGILA VERDE LABOTRAT 100G;Drogaven;8.7;7.02;DROGACENTRO;7.02;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > ARGILA;8.7;0;0
7798140253358;C;ASEPXIA LIMPEZA ESFOLIANTE CARVAO DETOX 120G;Drogal;33.45;28.3;DROGACENTRO;28.3;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;33.45;0
7898524346246;C;ATIVADOR DE CACHOS SALON LINE KIDS 300ML;Drogaven;20.57;22.96;Drogaven;20.57;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;20.57;0;0
7908458326709;C;ATIVADOR DE CACHOS SALON LINE KIDS HIDRA CHICLETE 300ML;Drogal;16.95;23.84;Drogal;16.95;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;0;16.95;0
7898524345096;C;ATIVADOR DE CACHOS SALON LINE NUTRITIVO 300ML;Drogal;17.75;22.96;Drogal;17.75;PRINCIPAL > PERFUMARIA > CABELO > LEAVE IN/ATIVADOR;0;17.75;0
7908458317851;D;ATIVADOR SALON LINE SOS CONDICIONADOR RECARGA QUERATIN 300ML;DrogaRaia;20.57;22.96;DrogaRaia;20.57;PRINCIPAL > PERFUMARIA > CABELO > LEAVE IN/ATIVADOR;0;0;20.57
3282770148817;C;AVENE CLEANANCE GEL 300ML;Drogaven;96.03;105.3;Drogaven;96.03;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;96.03;0;0
3282770139235;D;AVENE CLEANANCE INTENSE 300G;DrogaRaia;87.52;120.37;DrogaRaia;87.52;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;97.01;0;87.52
3282770207217;C;AVENE MAT PERF CLARA FPS70 40G;Drogaven;94.96;123.42;Drogaven;94.96;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;94.96;0;0
3282770141481;D;AVENE MAT PERFECT COR FPS60 40G;Drogaven;78.39;123.38;Drogaven;78.39;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;78.39;0;0
7896036577028;D;BABADOR SILICONE FEM. SORTIDO NEOPAN 7702 ;Drogaven;36.45;45.29;Drogaven;36.45;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > classificar;36.45;0;0
7891350032680;D;BALM BOZZANO POS BARBA PELE SENSIVEL 100G;Drogal;19.59;25.68;Drogal;19.59;PRINCIPAL > PERFUMARIA > MASCULINO > BARBA/BIGODE > CREME/ESPUMA/OLEO/BALM/LOCAO/GEL;0;19.59;0
7891033471782;D;BALM DISCIPLINANTE SIAGE GLOW EXPERT 100ML;Drogal;56.25;54.5;DROGACENTRO;54.5;PRINCIPAL > PERFUMARIA > CABELO > BALM;0;56.25;0
7894222029658;D;BASE LIQUIDA D3 CLARO ULTRA COBERTURA DAILUS;Drogaven;30.37;38.53;Drogaven;30.37;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BASE;30.37;0;0
7894222029665;C;BASE LIQUIDA D4 CLARO ULTRA COBERTURA DAILUS;Drogaven;30.37;38.53;Drogaven;30.37;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BASE;30.37;0;0
7894222029672;D;BASE LIQUIDA D5 MEDIO ULTRA COBERTURA DAILUS;Drogaven;30.37;38.53;Drogaven;30.37;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BASE;30.37;0;0
7894222029689;C;BASE LIQUIDA D6 MEDIO ULTRA COBERTURA DAILUS;Drogaven;30.37;38.53;Drogaven;30.37;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BASE;30.37;0;0
7894222029696;C;BASE LIQUIDA D7 MEDIO ULTRA COBERTURA DAILUS;Drogaven;30.37;38.53;Drogaven;30.37;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BASE;30.37;0;0
7894222039688;C;BATOM DAILUS LIQUIDO 12 HORAS FUCSIA;Drogaven;20.08;26.64;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222039671;D;BATOM DAILUS LIQUIDO 12 HORAS NUDE;Drogaven;20.08;26.64;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222039695;C;BATOM DAILUS LIQUIDO 12 HORAS RUBI;Drogaven;20.08;26.64;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222037738;D;BATOM DAILUS LIQUIDO MATTE 12 HORAS MAGENTA;Drogaven;20.08;40.69;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222036175;D;BATOM DAILUS LIQUIDO MATTE 12 HORAS MARSALA;Drogaven;20.08;40.69;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222037745;D;BATOM DAILUS LIQUIDO MATTE 12 HORAS ROSE;Drogaven;20.08;40.69;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222036182;D;BATOM DAILUS LIQUIDO MATTE 12 HORAS SISSONE;Drogaven;20.08;40.69;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
7894222021799;D;BATOM DAILUS VEGANO 01 CREMOSO DELICADA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021805;C;BATOM DAILUS VEGANO 02 MATTE DOCE;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021812;D;BATOM DAILUS VEGANO 03 CREMOSO DESEJADA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021829;C;BATOM DAILUS VEGANO 04 MATTE DESCONTRAIDA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021836;C;BATOM DAILUS VEGANO 05 CREMOSO DESCOLADA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021843;D;BATOM DAILUS VEGANO 06 MATTE DESINIBIDA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021867;C;BATOM DAILUS VEGANO 08 MATTE DESAFIADORA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222021881;C;BATOM DAILUS VEGANO 10 MATTE DEBOCHADA;Drogaven;14.2;18.02;Drogaven;14.2;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;14.2;0;0
7894222037721;D;BATOM LIQUIDO 12 HORAS - SAPATILHA;Drogaven;20.08;40.69;Drogaven;20.08;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;20.08;0;0
6932159609039;C;BATOM ULTRA MATTE CM17 RR852117 MELU;DrogaRaia;16.9;9.39;DROGACENTRO;9.39;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BATOM;0;0;16.9
7899706149570;C;BB CREAM BASE CLARA FPS 20 30ML;Drogaven;42.13;48.98;Drogaven;42.13;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;42.13;0;0
7899706149594;C;BB CREAM BASE MEDIA FPS 20 30ML;Drogaven;42.13;48.98;Drogaven;42.13;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;42.13;0;0
7896509955087;C;BEAUTY COLOR CHOCOLATE CAFE 5,7;DrogaRaia;25.99;18.71;DROGACENTRO;18.71;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;0;0;25.99
7896509955193;C;BEAUTY COLOR VERMELHO PICANTE 66.46;Drogaven;20.08;19.88;DROGACENTRO;19.88;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;20.08;0;0
7891106910248;C;BEPANTOL BABY 120G;Drogal;56.99;58.04;Drogal;56.99;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);60.75;56.99;72.5
7891106912167;B;BEPANTOL BABY 30G;Drogal;18.79;20.12;Drogal;18.79;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);21.46;18.79;0
7891106908221;C;BEPANTOL BABY 60G;Drogal;31.39;32.7;Drogal;31.39;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);41.15;31.39;0
7891106907286;C;BEPANTOL DERMA CREME 20G;Drogal;31.49;36.76;Drogal;31.49;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);45.37;31.49;0
7891106911733;C;BEPANTOL DERMA CREME 40G;Drogal;60.69;59.88;DROGACENTRO;59.88;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);72.51;60.69;0
7891106908870;B;BEPANTOL DERMA LABIAL 7,5ML;Drogal;40.19;40.11;DROGACENTRO;40.11;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);43.41;40.19;0
7891106915878;C;BEPANTOL DERMA SOLUCAO PET 50ML;Drogal;30.19;30.25;Drogal;30.19;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);0;30.19;0
7891106913522;B;BEPANTOL DERMA TOQUE SECO CREME 30G;Drogal;41.09;39.24;DROGACENTRO;39.24;PRINCIPAL > MEDICAMENTOS > REFERENCIA > z MIP (excluir);46.6;41.09;0
7896033293815;C;BICO MAMADEIRA LILLO SILIC NATURFORM C/2 REF.9381;Drogaven;21.27;25.38;Drogaven;21.27;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > MAMADEIRA;21.27;0;0
7896033251013;C;BICO MAMADEIRA LILLO SILICONE ORTO TAM1 REF427100;Drogal;29.25;24.21;DROGACENTRO;24.21;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > MAMADEIRA;0;29.25;0
7896036512869;C;BICO MAMADEIRA NEOPAN SILI BIG ORTO REF1286;Drogaven;12.75;15.73;Drogaven;12.75;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > MAMADEIRA;12.75;0;0
7896036512821;C;BICO MAMADEIRA NEOPAN SILIC SUPER C/1 REF1282;Drogaven;10.77;12.36;Drogaven;10.77;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > MAMADEIRA;10.77;0;0
7896036512715;C;BICO MAMADEIRA NEOPAN SILICONE C/1 REF1271;Drogaven;8.48;9.18;Drogaven;8.48;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > MAMADEIRA;8.48;0;0
7896036512753;C;BICO NEOPAN ORTO SILIC. REF 1275;Drogaven;10.28;12.31;Drogaven;10.28;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;10.28;0;0
7896012880180;A;BIGFRAL DERMA PLUS GRANDE C\7;Drogaven;28.67;27.45;DROGACENTRO;27.45;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;28.67;0;0
7896012880159;C;BIGFRAL DERMA PLUS JUVENIL C/10;Drogal;29.99;27.45;DROGACENTRO;27.45;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;32.93;29.99;0
7896012880173;C;BIGFRAL DERMA PLUS M C/8;Drogaven;28.67;27.45;DROGACENTRO;27.45;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;28.67;0;0
7896012880166;C;BIGFRAL DERMA PLUS P C/9;Drogaven;28.67;27.45;DROGACENTRO;27.45;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;28.67;0;0
7896012880197;A;BIGFRAL DERMA PLUS XG C/7;Drogaven;28.67;27.45;DROGACENTRO;27.45;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;28.67;0;0
7896012801895;B;BIGFRAL NOTURNA GRANDE C\7;Drogal;29.99;31.2;Drogal;29.99;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;37.62;29.99;0
7896012801888;C;BIGFRAL NOTURNA MEDIA C\8;Drogal;29.99;31.2;Drogal;29.99;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;37.62;29.99;0
3401353806399;C;BIODERMA SEBIUM GEL MOUSS 200ML;Drogaven;68.4;87.52;Drogaven;68.4;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;68.4;0;0
7896770980979;C;BIOFRAL CONFORT P C/ 9;Drogaven;29.39;23.26;DROGACENTRO;23.26;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;29.39;0;0
7898647920361;C;BLOCO POLIDOR BELLESA C/1 UN 34-0361;Drogaven;7.34;14.43;Drogaven;7.34;PRINCIPAL > PERFUMARIA > BELEZA > MAOS > LIXA;7.34;0;0
7898671424811;D;BLUSH COMPACTO CARAMEL MELU RR8714;DrogaRaia;21.9;20.8;DROGACENTRO;20.8;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BLUSH;0;0;21.9
7894222029801;D;BLUSH DAILUS DA UMA SEGURADA 04;Drogaven;30.37;27.42;DROGACENTRO;27.42;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BLUSH;30.37;0;0
7894222029771;D;BLUSH DAILUS TO BEGE 01;Drogaven;22.44;27.42;Drogaven;22.44;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > BLUSH;22.44;0;0
7898629148073;A;BRINCO PONTO DE LUZ;Drogaven;16.65;20.16;Drogaven;16.65;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > BRINCO;16.65;0;0
7896108560415;D;BRONZ.CENOURA BRONZE C/COR FPS 15 110ML;DrogaRaia;28.0;30.05;DrogaRaia;28.0;PRINCIPAL > PERFUMARIA > BELEZA > PROTETOR PELE > classificar;0;0;28.0
7896108560347;D;BRONZ.CENOURA BRONZE FPS 6 OLEO SPRAY 110ML;Drogal;38.29;22.35;DROGACENTRO;22.35;PRINCIPAL > PERFUMARIA > BELEZA > PROTETOR PELE > classificar;0;38.29;0
7894222030050;C;CANETA DELINEADORA PRETO DAILUS;Drogaven;28.41;37.31;Drogaven;28.41;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > DELINEADOR;28.41;0;0
7899706196987;C;CAPITAL SOLEIL F50 COR 4.0 30G;Drogaven;54.87;85.5;Drogaven;54.87;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;54.87;0;0
7899706196284;C;CAPITAL SOLEIL PIGMENT CONTROL VICHY FPS60 COR 3 40G;Drogal;96.69;113.58;Drogal;96.69;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;97.9;96.69;0
7899706196291;D;CAPITAL SOLEIL PIGMENT CONTROL VICHY FPS60 COR 4 40G;Drogaven;83.4;113.58;Drogaven;83.4;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;83.4;0;0
7899706192958;C;CAPITAL SOLEIL PURIFY 3EM1 FPS70 40G;Drogaven;103.87;123.18;Drogaven;103.87;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;103.87;0;0
7899706188173;C;CAPITAL SOLEIL TOQUE SECO EFEITO MATTE VICHY FPS50 50G;Drogaven;69.28;85.52;Drogaven;69.28;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;69.28;0;0
7896014183111;C;CASTING CREME GLOSS CAST.CLARO 500;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183067;B;CASTING CREME GLOSS CAST.ESCURO 300;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183081;B;CASTING CREME GLOSS CAST.NATURAL 400;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7899706132985;C;CASTING CREME GLOSS CHOCOLATE C/ PIMENTA 670;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183098;C;CASTING CREME GLOSS CHOCOLATE CLACE 415;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183166;C;CASTING CREME GLOSS LOURO ESCURO 600;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183210;C;CASTING CREME GLOSS LOURO NATURAL 700;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183043;C;CASTING CREME GLOSS PRETO 200;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7896014183050;C;CASTING CREME GLOSS PRETO AZULADO 210;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7898587762564;C;CASTING CREME GLOSS PRETO NOITE 100;Drogaven;34.0;33.09;DROGACENTRO;33.09;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;34.0;0;0
7898029550063;C;CEDRAFLON CREME 150ML;Drogal;91.89;109.36;Drogal;91.89;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;94.96;91.89;0
7896512914231;C;CERA NUTRI UNHAS CUTICULA PINK 7G;Drogaven;25.47;28.72;Drogaven;25.47;PRINCIPAL > PERFUMARIA > BELEZA > MAOS > HIDRATANTE;25.47;0;0
7898940257638;C;CERA ORTODONTICA C/5;Drogaven;11.09;10.88;DROGACENTRO;10.88;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME FIXADOR;11.09;0;0
7899706159173;C;CERAVE CREME HIDRATE 200G;Drogaven;74.96;102.88;Drogaven;74.96;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;74.96;0;0
7899706159197;C;CERAVE CREME HIDRATE 454G;Drogaven;107.31;142.93;Drogaven;107.31;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;107.31;0;0
7899706172745;C;CERAVE GEL DE LIMPEZA PELE NORMAL A OLEOSA SEM PERFUME 454G;Drogal;100.45;136.86;Drogal;100.45;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;104.85;100.45;0
7899706186698;C;CERAVE LOCAO FACIAL HIDRATE 52ML;Drogaven;88.1;107.44;Drogaven;88.1;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;88.1;0;0
7899706159258;C;CERAVE LOCAO HIDRATE 200ML;Drogaven;76.65;102.88;Drogaven;76.65;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;76.65;0;0
7899706159272;C;CERAVE LOCAO HIDRATE 473ML;DrogaRaia;88.9;142.93;DrogaRaia;88.9;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;105.06;0;88.9
7899706159333;D;CERAVE LOCAO LIMPEZA HIDRATANTE 200ML;Drogal;64.39;99.79;Drogal;64.39;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;76.39;64.39;0
7897930777798;C;CETAPHIL CREME HIDRATANTE 453G;Drogaven;97.9;135.55;Drogaven;97.9;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;97.9;0;0
7897930777743;C;CETAPHIL LOCAO HIDRATANTE 453ML;Drogaven;115.54;135.55;Drogaven;115.54;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;115.54;0;0
7897930778320;D;CETAPHIL LOCAO HIDRATANTE 453ML + LOCAO LIMPEZA 120ML;Drogaven;126.41;119.87;DROGACENTRO;119.87;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;126.41;0;0
3499320011655;C;CETAPHIL OPTIMAL HYDRATION CREME FACIAL 48G;Drogaven;123.47;139.2;Drogaven;123.47;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;123.47;0;0
8710103962335;D;CHUPETA AVENT SOOTHIE MENINAS C/2 0-3 MESES;Drogaven;97.9;104.92;Drogaven;97.9;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;97.9;0;0
7896036547212;C;CHUPETA DECORADA ORTO AZUL Nº2;Drogaven;16.2;18.34;Drogaven;16.2;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;16.2;0;0
7896036548660;D;CHUPETA ESTAMP ORTO TIGRE N2 01-4866;Drogaven;14.4;16.66;Drogaven;14.4;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;14.4;0;0
7896033201797;C;CHUPETA LILLO DIA E NOITE C/2 TAM 2 ROSA REF 604350;Drogal;30.49;30.33;DROGACENTRO;30.33;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;0;30.49;0
7896033203388;C;CHUPETA LILLO FUNNY MENINO MENINA ORTO TAM2 LILAS;Drogal;19.15;15.64;DROGACENTRO;15.64;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;0;19.15;0
7896036543719;C;CHUPETA NEOPAN BICOLOR ORTO Nº2 AZUL 4371;Drogaven;12.14;13.16;Drogaven;12.14;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;12.14;0;0
7896036543726;C;CHUPETA NEOPAN BICOLOR ORTO ROSA Nº2  ROSA ;Drogaven;12.14;13.96;Drogaven;12.14;PRINCIPAL > PERFUMARIA > INFANTIL > ACESSORIO INFANTIL > CHUPETA;12.14;0;0
