EAN;Produto;Preço (R$);Link
7891317039585;Sympta 60mg 30 Cápsulas de Liberação Retardada;131.38;https://www.drogal.com.br/sympta-60mg-30-capsulas-de-liberacao-retardada/p
7898949409724;Shampoo Tio Nacho Clareador 415ml;43.09;https://www.drogal.com.br/shampoo-tio-nacho-clareador-415ml/p
7898569765149;Vitamina D 10.000UI Althaia 30 Cápsulas;79.9;https://www.drogal.com.br/vitamina-d-10000ui-althaia-30-capsulas/p
7891058022594;Suplemento Alimentar Probiótico Enterogermina Plus Criança e Adulto 10 Frascos 5ml Cada;65.39;https://www.drogal.com.br/suplemento-alimentar-probiotico-enterogermina-plus-crianca-e-adulto-10-frascos-5ml-cada/p
3606000480964;Creme Anti-idade Skinceuticals Glycolic 10 Renew Overnight 50ml;594.39;https://www.drogal.com.br/creme-anti-idade-skinceuticals-glycolic-10-renew-overnight-50ml/p
9001616712173;Chupeta Mam Original 6 Meses Azul 1 Unidade;36.09;https://www.drogal.com.br/chupeta-mam-original-tamanho-2-6-meses-azul-1-unidade/p
7896112408987;Nuit Flash 5mg 60 Comprimidos Orodispersíveis;94.08;https://www.drogal.com.br/nuit-flash-5mg-60-comprimidos-orodispersiveis/p
7891098041982;Chá Gelado Leão Sabor Morango + Laranja 10 Sachês 23g Cada;11.25;https://www.drogal.com.br/cha-leao-preparo-gelado-sabor-morango-laranja-10-saches-23g-cada/p
7899095202221;Xaloftal 50mcg/ml Solução Oftálmica Estéril 2,5ml;87.67;https://www.drogal.com.br/xaloftal-50mcg-ml-solucao-oftalmica-esteril-25ml/p
7896094210370;Reconter 20mg/ml Solução Gotas 30ml;160.99;https://www.drogal.com.br/reconter-20mg-frasco-30ml-solucao-de-uso-oral/p
7894164010844;Simeticona 75mg/ml Airela Emulsão Oral Gotas Sabor Cereja 10ml;3.99;https://www.drogal.com.br/simeticona-75mg-ml-emulsao-oral-sabor-cereja-10ml/p
4005900429643;"Desodorante Antitranspirante Aerosol Nivea Invisible Black &amp; White Fresh 150ml";17.99;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-nivea-invisible-black-white-fresh-150ml/p
7896714295589;Telmisartana 80mg + Hidroclorotiazida 25mg Neo Química 30 Comprimidos;91.59;https://www.drogal.com.br/telmisartana-80mg--hidroclorotiazida-25mg-neo-quimica-30-comprimidos/p
7891151042123;Drops Freegells Pro Sabor Cereja e Mentol 15 Unidades;8.05;https://www.drogal.com.br/drops-freegells-pro-sabor-cereja-e-mentol-15-unidades/p
80052487;Bombom Raffaello 30g;11.09;https://www.drogal.com.br/bombom-raffaello-30g/p
7896004789446;Vynaxa 2,5mg 30 Comprimidos Revestidos;65.09;https://www.drogal.com.br/vynaxa-25mg-30-comprimidos-revestidos/p
7896112408642;Besilato de Levanlodipino 2,5mg Biolab 30 Comprimidos;43.29;https://www.drogal.com.br/besilato-de-levanlodipino-25mg-biolab-30-comprimidos/p
7896181916246;Angipress 50mg 30 Comprimidos;33.29;https://www.drogal.com.br/angipress-50mg-30-comprimidos/p
7895296365017;Bissulfato de Clopidogrel 75mg Nova Química 28 Comprimidos Revestidos;33.69;https://www.drogal.com.br/bissulfato-de-clopidogrel-75mg-nova-quimica-28-comprimidos-revestidos/p
7908615025797;Esmalte Colorama Universo Paralelo Verde Invasão Alienígena 8ml;6.59;https://www.drogal.com.br/esmalte-colorama-universo-paralelo-verde-invasao-alienigena-8ml/p
7896382703614;Cialis 20mg 2 Comprimidos Revestidos;142.49;https://www.drogal.com.br/cialis20mgcaixacom2comprimidosrevestidos/p
7896226108513;Endofolin 5mg 90 Comprimidos Revestidos;92.89;https://www.drogal.com.br/endofolin5mg90comprimidos/p
7896637032735;Suplemento Alimentar Digeliv Sabor Laranja 15 Comprimidos Mastigáveis;48.29;https://www.drogal.com.br/suplemento-alimentar-digeliv-sabor-laranja-15-comprimidos-mastigaveis/p
7891150094499;Kit Tresemmé Hidratação Profunda Shampoo 350ml + Condicionador 175ml;29.89;https://www.drogal.com.br/kit-tresemme-hidratacao-profunda-shampoo-350ml-condicionador-175ml/p
7891317035037;Pastilhas Valda Mais Sabor Própolis e Gengibre Sem Açúcar 12g;6.99;https://www.drogal.com.br/pastilha-valda-mais-sabor-propolis-e-gengibre-sem-acucar-12g/p
7891150101593;Creme para Pentear Seda Amino-Silk Complex Toque de Seda 300ml;12.89;https://www.drogal.com.br/creme-para-pentear-seda-amino-silk-complex-toque-de-seda-300ml/p
7891008121575;Chocolate Garoto Talento Meio Amargo com Amêndoas 85g;12.19;https://www.drogal.com.br/chocolate-garoto-talento-meio-amargo-com-amendoas-85g/p
631430070679;Alfajor Croc Tentação Carmela Sabor Morango e Chocolate 50g;7.39;https://www.drogal.com.br/alfajor-croc-tentacao-carmela-sabor-morango-e-chocolate-50g/p
7896676433180;Ciclolato 10mg/ml Solução Oftálmica Estéril 5ml;9.79;https://www.drogal.com.br/ciclolato-10mg-ml-solucao-oftalmica-esteril-5ml/p
9786555000245;Livro Aquarela Uma Casa Muito Bem-Assombrada 1 Unidade;9.99;https://www.drogal.com.br/livro-aquarela-uma-casa-muito-bem-assombrada-1-unidade/p
7896094907294;Engov 12 Comprimidos;15.59;https://www.drogal.com.br/engov-12-comprimidos/p
4005900662019;Água Micelar Nivea Solução de Limpeza 7 em 1 Efeito Matte 200ml;31.79;https://www.drogal.com.br/agua-micelar-nivea-solucao-de-limpeza-7-em-1-efeito-matte-200ml/p
7896094999411;Dramin 50mg com 10 Cápsulas;21.59;https://www.drogal.com.br/dramin-capsgel-50mg-10-caps/p
7892840822798;Salgadinho Elma Chips Baconzitos 42g;8.49;https://www.drogal.com.br/salgadinho-elma-chips-baconzitos-42g/p
4005808310999;Loção Deo-Hidratante Nivea Lotion Express 200ml;20.79;https://www.drogal.com.br/hidratante-nivea-lotion-express-200ml/p
7896658056512;Suplemento Alimentar Sintocalmy Noite 30 Cápsulas;62.19;https://www.drogal.com.br/suplemento-alimentar-sintocalmy-noite-30-capsulas/p
7896094203280;Reconter 15mg 30 Comprimidos Revestidos;112.09;https://www.drogal.com.br/reconter-15mg-30-cpr-c1/p
7891317015794;Rox 10mg 30 Comprimidos Revestidos;48.79;https://www.drogal.com.br/rox-10mg-30-comprimidos-revestidos/p
7891024030806;Enxaguante Bucal Colgate Plax Kids Minions 250ml;15.45;https://www.drogal.com.br/enxaguante-bucal-colgate-plax-kids-minions-250ml/p
7896094207851;Ancoron 200mg 30 Comprimidos Revestidos;54.19;https://www.drogal.com.br/ancoron200mgcaixacom30comprimidosrevestidos/p
7500435201650;Sonozzz Passiflora 857mg 8 Comprimidos Revestidos;28.29;https://www.drogal.com.br/sonozzz-passiflora-857mg-8-comprimidos-revestidos/p
7896336016579;Doce de Amendoim Paçoquita Santa Helena Sabor Coco Queimado 8 Unidades;10.49;https://www.drogal.com.br/doce-de-amendoim-pacoquita-santa-helena-sabor-coco-queimado-8-unidades/p
0300651481198;Systane Complete Lubrificante Oftálmica Estéril 10ml;104.59;https://www.drogal.com.br/systane-complete-frasco-10ml/p
7891000090732;Bebida Láctea Neston Sabor Maçã, Banana e Mamão 280ml;8.59;https://www.drogal.com.br/bebida-lactea-neston-sabor-maca-banana-e-mamao-280ml/p
7896206403409;Brilinta 90mg 60 Comprimidos Revestidos;425.49;https://www.drogal.com.br/brilinta-90mg-60-cpr/p
